system:index,date,water_area,.geo
1_1_LT05_186050_19841113,1984-11-13T08:59:54,0.0017997559204101562,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_LT05_186050_19841231,1984-12-31T09:00:17,0.0017999180908203124,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_LT05_186050_19860103,1986-01-03T08:57:40,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_LT05_186050_19860119,1986-01-19T08:57:20,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_LT05_186050_19860204,1986-02-04T08:56:59,8.999405517578125E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_LT05_186050_19860308,1986-03-08T08:56:15,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_LT05_186050_19860831,1986-08-31T08:51:04,403.7164344965991,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_LT05_186050_19860916,1986-09-16T08:50:33,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_LT05_186050_19861002,1986-10-02T08:50:03,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_LT05_186050_19861018,1986-10-18T08:49:32,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_LT05_186050_19861221,1986-12-21T08:49:01,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_LT05_186050_19870106,1987-01-06T08:49:30,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_LT05_186050_19870122,1987-01-22T08:49:57,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_LT05_186050_19870207,1987-02-07T08:50:31,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_LT05_186050_19870327,1987-03-27T08:52:20,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_LT05_186050_19870412,1987-04-12T08:52:53,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_LT05_186050_19870428,1987-04-28T08:53:22,8.999412841796875E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_LT05_186050_19981104,1998-11-04T09:08:57,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_LT05_186050_19990208,1999-02-08T09:09:13,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_LT05_186051_19840910,1984-09-10T09:00:32,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_LT05_186051_19840926,1984-09-26T09:00:33,134.47058808737748,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_LT05_186051_19841012,1984-10-12T09:00:31,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_LT05_186051_19841028,1984-10-28T09:00:26,0.017803848283835022,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_LT05_186051_19841113,1984-11-13T09:00:18,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_LT05_186051_19841231,1984-12-31T09:00:40,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_LT05_186051_19860103,1986-01-03T08:58:03,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_LT05_186051_19860119,1986-01-19T08:57:44,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_LT05_186051_19860204,1986-02-04T08:57:23,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_LT05_186051_19860308,1986-03-08T08:56:39,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_LT05_186051_19860831,1986-08-31T08:51:28,201.1391895695825,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_LT05_186051_19860916,1986-09-16T08:50:57,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_LT05_186051_19861002,1986-10-02T08:50:27,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_LT05_186051_19861018,1986-10-18T08:49:55,0.04048986145019532,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_LT05_186051_19861221,1986-12-21T08:49:25,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_LT05_186051_19870106,1987-01-06T08:49:53,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_LT05_186051_19870122,1987-01-22T08:50:20,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_LT05_186051_19870207,1987-02-07T08:50:55,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_LT05_186051_19870327,1987-03-27T08:52:44,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_LT05_186051_19870412,1987-04-12T08:53:17,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_LT05_186051_19870428,1987-04-28T08:53:46,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
